category,word,question,generated,expected
organizations,Exxon Mobil,Which energy producer reported quarterly profit that topped estimates as oil and gas production increased?,Exxon Mobil Corporation reported quarterly profit that topped estimates as oil and gas production increased.,Exxon Mobil reported the profit beat.
sanctions,Council of the European Union,Which body approved an additional round of restrictions aimed at limiting revenue streams and closing sanctions-evasion routes?,"In this step, the Council of the European Union closed off additional revenue routes.",A new round by the Council of the European Union closed key evasion routes.
sports teams,Manchester City,Which club announced a key defensive midfielder was back and ready to start after a lengthy injury layoff late in the year?,"Manchester City was the club that reported defensive cover returning, as the match report highlighted defensive depth.","In the late-year update, Manchester City confirmed the midfielder’s return to the starting lineup. The club described it as a major boost for balance and control, especially with a congested schedule ahead."
countries,Germany,Where did the governing parties agree to fast-track infrastructure measures while shelving a contested home-heating law?,Germany,Coalition leaders in Germany agreed to fast-track infrastructure measures while shelving a contested home-heating law. The package was pitched as a growth and modernization push rather than an ideological fight.
politicians,Volodymyr Zelenskyy,Which leader signaled readiness to work on a U.S.-backed peace approach while insisting on security conditions?,Volodymyr Zelenskyy signaled readiness to work on a U.S.-backed peace approach while insisting on security conditions.,"In remarks on diplomacy, Volodymyr Zelenskyy signaled readiness to work on a U.S.-backed peace plan while stressing security conditions. European officials also pushed to shape any settlement framework and guarantees."
cybersecurity,FBI,Which federal law enforcement agency participated in a 2025 operation that disrupted infrastructure used by a widely deployed infostealer malware?,The 2025 operation was conducted by the FBI.,The 2025 disruption effort involved the FBI alongside partners. It targeted infostealer infrastructure used for credential theft and downstream cybercrime enablement.
cybersecurity,CVE-2025-61882,Which specific vulnerability was referenced in 2025 victim disclosures that connected employee or organizational data exposure to enterprise-suite compromise?,"CVE-2025 disclosures referenced multiple vulnerabilities connected to data exposure. They connected employee or organizational data exposure to enterprise-suite compromise in several ways, per disclosures.

Per disclosures, one such vulnerability was CVE-2025-61882 in an affected product family. It connected employee or organizational data exposure to enterprise-suite compromise through privilege escalation.",2025 disclosures referenced CVE-2025-61882 in connection with enterprise-suite compromise. They linked data exposure to exploitation of that specific weakness in affected environments.
companies,Microsoft,Which company offered commitments to address European competition concerns about bundling a workplace chat tool with an office suite?,Microsoft offered commitments to address European competition concerns about bundling a workplace chat tool with an office suite.,Microsoft
sports teams,Napoli,"Which club returned to league play full of confidence after winning the domestic super cup, with previews noting its high spirits?","Napoli returned to league play full of confidence after winning the Coppa Italia, as per the report.","After the super cup win, Napoli returned to league duties in high spirits. The preview reporting framed it as another sign of momentum under the coach, with the squad carrying confidence into the weekend fixture."
products,Spikevax,Which vaccine brand was linked to 2025 actions that updated regulatory status as newer formulations became available?,Spikevax was linked to 2025 actions that updated regulatory status as newer formulations became available.,"The vaccine brand tied to 2025 actions updating regulatory status was Spikevax, alongside newer formulations."
